average_entropy,average_policy_loss,average_value,average_value_loss,avg_frob_kernel_change,eplenmean,eprewmean,eval_eplenmean,eval_eprewmean,explained_variance,fps,n_updates,num_ppo_update,steps,total_steps
2.021015,-0.014109705127775669,10.307144,0.2670642288774252,0.3418207872836363,387.62,23.23,377.66,21.57,0.6535196228931395,853,8304,346.0,88576,2834432
2.0854652,-0.014725293586961926,9.961317,0.2783794341236353,0.3418184758297035,381.64,22.92,379.98,22.21,0.7570209834833955,844,8328,347.0,88832,2842624
2.027217,-0.014538501924835145,10.613037,0.31826063834130763,0.34321173315956477,375.86,23.11,376.72,22.46,0.5015637184761108,855,8352,348.0,89088,2850816
2.1082697,-0.014014093433506786,9.926955,0.3319306521117687,0.3437547602114223,367.84,22.11,370.81,21.84,0.6869447951138705,852,8376,349.0,89344,2859008
2.092296,-0.013572595799341797,9.530954,0.35808211922645566,0.3439420878532387,368.69,21.97,373.23,21.92,0.6289562829504803,852,8400,350.0,89600,2867200
2.1215014,-0.0123518240544945,10.07874,0.3486109004914761,0.34471838726174264,376.76,22.65,377.8,22.68,0.6982328771827754,854,8424,351.0,89856,2875392
2.1155288,-0.01291439209599048,9.802732,0.3484526868164539,0.3455296119763738,376.09,22.44,374.25,22.26,0.536038344565537,855,8448,352.0,90112,2883584
2.0815556,-0.011886920207180083,10.083123,0.38609821528196336,0.3456989416763896,376.83,21.9,383.08,23.3,0.5327775738944676,856,8472,353.0,90368,2891776
2.1122475,-0.011190627566538752,10.173988,0.38812507957220077,0.34592925757169724,376.31,21.48,379.05,23.15,0.5538426992539038,845,8496,354.0,90624,2899968
2.1358907,-0.011641266499646008,9.972013,0.39069318741559983,0.34579815272064435,378.56,22.42,376.67,22.66,0.621912841121463,852,8520,355.0,90880,2908160
2.1558082,-0.012028498449362815,9.592879,0.3833940948545933,0.3457423567417122,374.63,21.46,384.5,23.35,0.7453165184803903,840,8544,356.0,91136,2916352
2.1087074,-0.01178354816045612,10.085334,0.37185650393366815,0.34588673764041494,378.15,21.63,377.94,23.18,0.725260507438348,853,8568,357.0,91392,2924544
2.1631908,-0.011251920419745147,9.650322,0.36585032477974894,0.345740791232813,374.78,21.69,373.0,22.11,0.5825829955166744,854,8592,358.0,91648,2932736
2.1714754,-0.012590248100459576,9.730993,0.3340450469404459,0.3455959452050073,382.51,22.47,373.04,21.81,0.7674413220377803,854,8616,359.0,91904,2940928
2.2149355,-0.012218500771559775,9.761215,0.3375901973992586,0.34581343297447475,378.92,21.29,371.56,22.45,0.5686854604209748,856,8640,360.0,92160,2949120
2.2119606,-0.010661678770557046,9.554819,0.30901951529085636,0.3461788523764837,380.94,22.22,374.04,22.94,0.6319159986166526,855,8664,361.0,92416,2957312
2.186038,-0.011385967219248415,9.503251,0.26752503268420696,0.34643126616165754,386.22,22.61,382.87,23.47,0.7242207779301701,853,8688,362.0,92672,2965504
2.120599,-0.012175768963061273,9.678547,0.2810767577588558,0.3472575293410392,384.58,22.46,392.77,24.99,0.5914055601096784,846,8712,363.0,92928,2973696
2.1349282,-0.014385551125742494,9.296863,0.22874019406735896,0.34854019060730934,389.4,23.23,392.82,24.59,0.8141217046682413,853,8736,364.0,93184,2981888
2.1823163,-0.016526409764774142,9.707502,0.1844969381392002,0.35012565677364665,396.48,24.91,394.53,23.76,0.822883992337945,855,8760,365.0,93440,2990080
2.2113605,-0.018524858821183442,9.376123,0.14626668624579905,0.3501543063847792,401.06,25.28,390.23,23.12,0.7565834900280803,853,8784,366.0,93696,2998272
2.1779785,-0.018038690395187587,9.759522,0.16824750997126103,0.35067553587612654,391.4,24.61,384.41,22.29,0.5969730335055075,853,8808,367.0,93952,3006464
2.1961675,-0.017880212522577495,9.155738,0.19698402032256127,0.34987167623781024,396.27,25.04,378.53,21.84,0.6481577172094135,853,8832,368.0,94208,3014656
2.2075796,-0.016915078016463667,9.2545805,0.25034976333379744,0.34868615351262544,387.79,23.41,376.51,22.32,0.4808300194457332,852,8856,369.0,94464,3022848
2.1940544,-0.0151791105652228,9.1933155,0.32541454017162325,0.3486006958853631,376.33,21.85,368.49,20.9,0.5608478577321887,848,8880,370.0,94720,3031040
2.1561174,-0.01527461408637464,9.597657,0.3419479139149189,0.348283915292649,364.55,20.79,360.9,19.76,0.5695581952643646,854,8904,371.0,94976,3039232
2.1804101,-0.01469429732300341,9.453151,0.33183177664875985,0.35020258206696736,374.56,21.41,364.23,19.75,0.6437478114047867,853,8928,372.0,95232,3047424
2.1765406,-0.013719660425558687,9.152607,0.35940631210803986,0.3507663784992127,357.56,20.17,361.87,19.75,0.6724173316187396,850,8952,373.0,95488,3055616
2.1951494,-0.013908338590990752,9.330852,0.36589988946914676,0.35152888635084745,364.55,20.33,362.74,19.68,0.6368860210025074,851,8976,374.0,95744,3063808
2.196975,-0.013558828358072787,8.892467,0.3446744267642498,0.3521432794985317,359.02,20.33,364.85,19.86,0.6619905349578745,852,9000,375.0,96000,3072000
2.1686864,-0.014561389004811645,9.622369,0.3538044252991676,0.3531547671272641,361.25,19.81,372.68,20.36,0.6824960775626105,851,9024,376.0,96256,3080192
2.174748,-0.01534155359491706,9.448244,0.3100440584123135,0.35365260889132816,368.51,20.45,377.19,21.49,0.7194961165682932,852,9048,377.0,96512,3088384
2.184734,-0.01570990209467709,9.477847,0.25842674523591996,0.35366184707908405,373.23,20.88,375.01,21.73,0.7501143678956073,845,9072,378.0,96768,3096576
2.1502554,-0.017323095072060823,8.9996395,0.31355581536889077,0.3529760459704058,378.81,21.39,377.3,22.62,0.5945594990024102,851,9096,379.0,97024,3104768
2.1130733,-0.01692109270952642,9.3841305,0.2906757874786854,0.35263839470488684,380.15,21.52,374.9,22.38,0.6446839745411385,853,9120,380.0,97280,3112960
2.1565938,-0.016632532747462393,9.659678,0.3220457166433334,0.35269248929052127,368.67,21.03,367.75,21.6,0.7706730708417187,852,9144,381.0,97536,3121152
2.157301,-0.01668188041076064,9.401065,0.3575929220020771,0.3542185003558795,368.94,21.17,372.13,20.75,0.5206915615070389,850,9168,382.0,97792,3129344
2.1703591,-0.016662487750872968,9.512584,0.3072060105204582,0.3555027521437123,371.48,21.16,373.55,21.04,0.6217365594931643,852,9192,383.0,98048,3137536
2.1725347,-0.015602232743985952,9.5979,0.30982330575585365,0.3563491826256116,378.47,21.89,368.3,20.9,0.5395373316640855,852,9216,384.0,98304,3145728
2.1639972,-0.01368873386643827,9.753611,0.3474804425239563,0.35662115028216723,374.06,21.54,376.85,21.54,0.496455593021329,854,9240,385.0,98560,3153920
2.1639068,-0.01278192741330713,9.703193,0.34495873615145684,0.3568164191785313,384.62,22.51,380.2,22.31,0.5885999139570911,844,9264,386.0,98816,3162112
2.1607392,-0.011961883236654102,10.156066,0.38624002814292907,0.3568829902935596,379.95,21.91,384.41,23.84,0.6262464426799508,853,9288,387.0,99072,3170304
2.167937,-0.010236661576200276,9.903075,0.43339565306901934,0.3579712955369836,380.42,22.11,380.76,22.55,0.5394020975506719,852,9312,388.0,99328,3178496
2.1848767,-0.011765319674741476,10.363864,0.4951183734834194,0.35844796062225387,359.49,20.35,381.49,22.9,0.5351076482558147,854,9336,389.0,99584,3186688
2.11487,-0.011518018308561296,10.009703,0.505158108472824,0.35898122049513315,362.9,19.81,388.85,23.37,0.64872852257679,851,9360,390.0,99840,3194880
2.1874597,-0.012797092066612094,10.029453,0.45770583853125574,0.3600114220309825,358.25,19.27,389.91,23.05,0.7439932545352708,853,9384,391.0,100096,3203072
2.0980146,-0.014176916189026088,10.24869,0.398484551012516,0.3614411715950285,366.9,20.76,390.1,22.93,0.624798060841772,852,9408,392.0,100352,3211264
2.1044245,-0.014280615367460996,10.158225,0.3266449627280235,0.36212686484768275,373.66,21.68,390.08,23.56,0.7134310883720534,844,9432,393.0,100608,3219456
2.1139796,-0.013962158879730851,10.317524,0.2749534049630165,0.3626919670828751,385.34,22.79,392.25,23.66,0.751821824351667,853,9456,394.0,100864,3227648
2.0962558,-0.014243010433856397,10.3841305,0.24811224818229674,0.36344670433373677,388.98,23.51,389.56,23.34,0.7688094537535086,854,9480,395.0,101120,3235840
2.1410367,-0.013894672794267536,9.789613,0.26315276205539706,0.36423105303020703,394.07,23.48,385.52,22.57,0.6634267616641787,853,9504,396.0,101376,3244032
2.0753171,-0.014162284499034285,9.573883,0.2306427377462387,0.3654254064673469,396.74,22.59,382.07,22.85,0.7998826860771442,854,9528,397.0,101632,3252224
2.0543087,-0.015011156937107443,9.732865,0.2304895766079426,0.3664402433094524,403.5,23.77,392.6,23.59,0.7651795690032326,855,9552,398.0,101888,3260416
1.9377534,-0.014469315707683563,9.96692,0.29347046837210655,0.3667647100630261,393.55,22.52,385.54,23.28,0.6388491012258881,852,9576,399.0,102144,3268608
2.0624378,-0.015560390334576369,10.188569,0.3078972065448761,0.367444201062123,388.24,22.72,386.64,23.84,0.5549558183362027,850,9600,400.0,102400,3276800
1.9323366,-0.014444298916496337,10.229306,0.3314176018536091,0.36828355420203435,386.64,23.05,390.5,23.14,0.6704394596499883,842,9624,401.0,102656,3284992
2.0548966,-0.013985454202629626,10.531468,0.32411756917834283,0.3685140952113129,389.03,23.6,383.92,22.14,0.6990119094088489,854,9648,402.0,102912,3293184
2.0219643,-0.012275082021951676,10.478713,0.2950707110762596,0.3682180027521792,386.55,23.31,376.93,21.34,0.6657673612529069,851,9672,403.0,103168,3301376
2.0727143,-0.012302401959896087,10.328155,0.3102023383975029,0.3685573891160034,389.78,23.96,372.7,20.73,0.5434900722546913,853,9696,404.0,103424,3309568
2.0529747,-0.01152266695164144,10.624672,0.2957207873463631,0.3686406560951755,386.65,24.18,369.86,21.23,0.595614956367861,851,9720,405.0,103680,3317760
2.06334,-0.011681648967787624,10.467645,0.2999161782860756,0.3687404230946586,387.02,23.96,370.91,21.02,0.641556014373179,849,9744,406.0,103936,3325952
2.0535743,-0.011520056785084307,10.886955,0.3162581729888916,0.36886007711291313,383.76,23.07,374.13,21.86,0.7175917972880346,850,9768,407.0,104192,3334144
2.0881264,-0.011751244436018169,10.899133,0.36793628603219986,0.37010504997202326,382.36,22.89,386.97,22.44,0.5128607461368191,851,9792,408.0,104448,3342336
2.0590162,-0.012476914869621396,10.37916,0.3551042987406254,0.37118841831882793,390.81,23.27,392.71,23.19,0.7395617975664288,847,9816,409.0,104704,3350528
2.0924697,-0.013695074068382383,10.237922,0.40320018619298936,0.37090449248041424,382.23,22.13,399.17,24.29,0.5901374089780579,852,9840,410.0,104960,3358720
2.0126975,-0.014141449173912406,10.375676,0.4353316712379456,0.36955572274469195,371.97,20.67,403.73,25.37,0.5837700543632223,855,9864,411.0,105216,3366912
2.0259478,-0.015979279819875954,10.382467,0.3679517823457718,0.37001135714706923,374.78,21.73,395.4,24.11,0.7383365454662214,854,9888,412.0,105472,3375104
2.0058675,-0.016037807078100742,10.92247,0.3822466994822025,0.36956403510911123,379.99,22.08,387.23,23.34,0.5527914470596582,850,9912,413.0,105728,3383296
2.0500362,-0.015832506492733954,10.695078,0.31752442255616187,0.3698506167247182,381.37,22.59,383.77,22.35,0.7051685473697047,853,9936,414.0,105984,3391488
2.0712724,-0.016559776184149087,10.863971,0.24490760788321495,0.3698242792770976,393.15,24.63,381.42,21.83,0.7474299669173284,856,9960,415.0,106240,3399680
2.0737371,-0.014856316014192999,10.609308,0.29031465128064154,0.3711067906447819,388.41,24.58,375.22,21.37,0.5431216448503928,845,9984,416.0,106496,3407872
2.0330687,-0.015223105708137154,11.04267,0.27300470232963564,0.3714472314431554,389.78,24.64,373.96,21.59,0.6436513276899569,853,10008,417.0,106752,3416064
2.0690215,-0.015323393726721406,11.123867,0.32127277433872226,0.3726622705303487,385.7,24.07,379.72,22.79,0.597724828278172,854,10032,418.0,107008,3424256
2.0918236,-0.013168008453212678,11.029826,0.3541461768001318,0.3732804482181867,381.89,23.1,388.56,24.13,0.7497920770355567,855,10056,419.0,107264,3432448
2.0733519,-0.013130533504299819,11.309418,0.3756796196103096,0.3743283764592239,378.98,21.96,389.53,23.94,0.453740547289576,854,10080,420.0,107520,3440640
2.0868242,-0.01140790643170476,11.065428,0.3870937977731228,0.3755930582327502,383.63,23.1,393.51,24.09,0.5989839851963477,853,10104,421.0,107776,3448832
2.1451724,-0.010951176984235644,10.917293,0.3555240088701248,0.3763643159043221,384.35,23.15,391.74,23.27,0.7384722716387084,855,10128,422.0,108032,3457024
2.0890899,-0.01220940348226577,11.082991,0.4452940210700035,0.3768748947907062,368.72,22.19,385.59,22.7,0.5859019181004237,854,10152,423.0,108288,3465216
2.1140034,-0.013045446365140378,11.056067,0.4267928884923458,0.37711470999888014,368.74,22.35,375.42,21.52,0.7406524783827559,843,10176,424.0,108544,3473408
2.0874848,-0.014637278812006115,10.930379,0.39012065783143046,0.37768344510169255,374.5,23.02,374.05,21.93,0.7010973720980735,853,10200,425.0,108800,3481600
2.0941265,-0.01607595867011696,10.729652,0.3929625731706619,0.3771166255076726,373.24,21.83,381.56,21.54,0.8439288510089336,854,10224,426.0,109056,3489792
2.0941103,-0.01616888598073274,11.043012,0.32035351991653443,0.37728919177537873,378.33,22.74,376.1,20.93,0.7021279461760626,854,10248,427.0,109312,3497984
2.0986865,-0.01509395161177963,11.026304,0.29755733445286753,0.37718908169439863,384.76,23.34,389.0,22.32,0.664232511059895,855,10272,428.0,109568,3506176
2.1056175,-0.014679647842422127,11.419672,0.3023124943673611,0.37710077599400565,388.86,24.08,393.18,22.66,0.6775280243227337,853,10296,429.0,109824,3514368
2.0993273,-0.013869866626337171,11.270143,0.3073663318157196,0.3772405499503726,392.63,24.02,397.34,23.32,0.648692619295774,851,10320,430.0,110080,3522560
2.1010652,-0.012942994027398527,11.376772,0.3226995334029198,0.3777901775070599,392.57,24.06,399.16,23.62,0.6226476734966391,851,10344,431.0,110336,3530752
2.0650191,-0.012277111406438052,11.201064,0.30041699901223184,0.37838667365057127,400.07,23.93,397.46,23.79,0.8122468784468224,846,10368,432.0,110592,3538944
2.0830805,-0.012950183073990047,11.472871,0.3076883162558079,0.3790152961654322,401.19,24.16,384.94,22.46,0.7024331206368054,852,10392,433.0,110848,3547136
2.13563,-0.014682023162022233,11.543155,0.2981301906704903,0.37967793696693014,402.7,24.47,385.02,22.63,0.8008055037417795,854,10416,434.0,111104,3555328
2.0905132,-0.014181087771430612,11.5258045,0.2945884822309017,0.380317718322788,401.08,25.32,365.81,22.02,0.6523894700445855,854,10440,435.0,111360,3563520
2.080978,-0.014901719084009528,11.659193,0.28023264959454536,0.38024270197465304,404.43,25.82,359.61,22.06,0.767685130801732,853,10464,436.0,111616,3571712
2.0413682,-0.015092742359265686,11.351438,0.2717631094157696,0.38015223879899296,395.0,25.74,368.1,23.11,0.7455459689844699,852,10488,437.0,111872,3579904
2.0689282,-0.014941376382485032,11.41186,0.25527023285627365,0.3805697191329229,396.71,25.84,365.27,22.87,0.8439237426666687,851,10512,438.0,112128,3588096
2.101385,-0.013985713226720691,11.620874,0.28334814846515655,0.38084897044159116,388.14,24.32,368.99,22.99,0.6560787807255237,844,10536,439.0,112384,3596288
2.0912313,-0.011308872285299002,11.671821,0.3068130652606487,0.38057855889201164,384.1,23.89,379.67,23.56,0.6235773337127108,853,10560,440.0,112640,3604480
2.0937257,-0.011867081103846431,11.536108,0.31830418184399606,0.3813635345016207,382.48,23.99,361.27,21.71,0.6774626845588925,853,10584,441.0,112896,3612672
2.06679,-0.011141034131869674,11.464648,0.42461235255002977,0.38277589228181613,375.1,22.68,356.38,20.29,0.5749011868488132,853,10608,442.0,113152,3620864
2.070168,-0.010780905610881747,11.613406,0.4074335530400276,0.38403569835992085,379.73,22.61,353.08,20.1,0.7009814360115477,854,10632,443.0,113408,3629056
2.1146407,-0.012826333958655596,11.165835,0.435660865008831,0.3856657051614353,375.2,22.38,354.95,19.68,0.6703893926546799,852,10656,444.0,113664,3637248
2.0739706,-0.012851922567933797,11.162922,0.43531764566898346,0.38551464144672665,374.97,21.94,362.24,20.03,0.6737581462226163,857,10680,445.0,113920,3645440
2.0602727,-0.01249023635406047,11.596698,0.5027439348399639,0.3855017762453783,358.62,20.11,371.53,20.36,0.4001632645229607,856,10704,446.0,114176,3653632
2.0738683,-0.013392898552119732,11.415426,0.5172909151017666,0.3852710968681744,361.74,21.67,378.9,21.02,0.6610066865200005,855,10728,447.0,114432,3661824
1.9952478,-0.013628874109126627,11.542479,0.5371262361109257,0.3858377028788839,354.98,21.43,382.39,21.24,0.6268911542486393,845,10752,448.0,114688,3670016
2.0454364,-0.013913478199392558,11.712604,0.6068956980109215,0.38600045034573194,348.58,20.89,388.17,22.51,0.6141271238348908,856,10776,449.0,114944,3678208
2.0575674,-0.01441558538004756,11.755593,0.513860028386116,0.3859885689758119,357.2,21.83,376.3,21.73,0.7206116953002664,856,10800,450.0,115200,3686400
2.0636897,-0.01480177978053689,11.557477,0.5588392344117165,0.38626779544921147,358.98,20.96,367.42,21.44,0.5348534433656091,852,10824,451.0,115456,3694592
2.1162622,-0.013673904868774116,11.576672,0.567091447710991,0.38630899378941175,361.81,20.47,367.38,21.56,0.6864121368004459,855,10848,452.0,115712,3702784
2.0566125,-0.013883405365049839,11.828763,0.5701945295929909,0.38671565889602616,366.09,20.28,345.03,19.66,0.6558075311096556,854,10872,453.0,115968,3710976
2.0550396,-0.014581701690331102,11.350881,0.5270248420536519,0.38683863693759557,376.26,21.51,357.48,21.29,0.7740534571362038,855,10896,454.0,116224,3719168
2.0405,-0.014118028054945171,11.8842,0.4850143365561962,0.38806557797250296,377.06,21.77,358.84,20.58,0.6350299149781544,844,10920,455.0,116480,3727360
2.044183,-0.014448163905180991,11.23473,0.4572222356498241,0.38833093448054223,378.7,22.09,358.1,20.47,0.6715990596863055,852,10944,456.0,116736,3735552
2.027622,-0.012853061859495939,11.108687,0.46771359905600546,0.38872423945438295,377.28,22.59,360.51,20.79,0.5713376921556279,855,10968,457.0,116992,3743744
2.092833,-0.011801663604564964,11.359226,0.4926348415017128,0.3884224423340389,383.47,22.89,365.99,20.77,0.6560311612240624,854,10992,458.0,117248,3751936
2.0610926,-0.012859048135578633,11.700039,0.5398947554826736,0.3882810381196794,371.63,21.55,366.27,21.36,0.5801566603576854,855,11016,459.0,117504,3760128
2.0465183,-0.0130119435954839,11.553453,0.5330631247162819,0.38876735312598093,371.14,21.61,373.73,21.86,0.6783462922736039,855,11040,460.0,117760,3768320
2.10638,-0.015617655334062874,11.3927145,0.42829870820045474,0.3892516931962399,375.07,22.31,372.71,22.11,0.8504256530449195,854,11064,461.0,118016,3776512
2.0039964,-0.015420366693288088,11.82849,0.4621825203299522,0.38982693301070304,377.85,22.79,379.17,22.74,0.6422445046873699,852,11088,462.0,118272,3784704
2.0607035,-0.016492814077064395,11.940539,0.4059480646252632,0.38954932224892436,373.85,22.4,380.23,22.71,0.7476321756915764,844,11112,463.0,118528,3792896
2.0503466,-0.016243689376860857,12.06723,0.3647801102697849,0.39026907299246105,386.45,24.29,383.23,22.17,0.7147165696724479,856,11136,464.0,118784,3801088
2.0300565,-0.014368232665583491,11.982801,0.41587296172976496,0.3906328163686253,390.08,24.54,383.05,21.96,0.6693906072515612,857,11160,465.0,119040,3809280
2.0668354,-0.012780763758346438,11.793622,0.39354563429951667,0.39183883156095234,382.96,24.64,388.51,22.81,0.588716234214319,842,11184,466.0,119296,3817472
2.02745,-0.0110763178486377,12.503778,0.4264273138344288,0.39258929324292,386.96,25.05,390.55,22.2,0.636149043793764,855,11208,467.0,119552,3825664
2.0255444,-0.00910985903814435,12.02885,0.4101619866490364,0.39339397687997135,391.06,25.83,382.19,21.96,0.7830285935168306,853,11232,468.0,119808,3833856
2.0531368,-0.009392669829539955,12.048672,0.3999610370397568,0.39443118444510866,386.7,25.03,375.52,20.74,0.699193823121393,849,11256,469.0,120064,3842048
2.1073356,-0.009427037364803255,12.02387,0.4430508604645729,0.3937411624051276,377.23,24.28,386.42,21.91,0.691308537591018,850,11280,470.0,120320,3850240
2.0640907,-0.010427644862793385,11.899309,0.4055824539065361,0.3939441355566184,376.36,23.99,380.04,21.96,0.7154354778327037,847,11304,471.0,120576,3858432
1.9987578,-0.011795898294076323,12.425016,0.5821352162957192,0.3956424595699424,368.44,22.43,385.78,22.66,0.5932567855480577,851,11328,472.0,120832,3866624
1.9980426,-0.011465433100238443,11.902447,0.577238667011261,0.3951499596947715,365.58,22.62,392.18,23.36,0.7150115785302003,853,11352,473.0,121088,3874816
2.102644,-0.010757191912271083,12.353025,0.5711506426334381,0.39565355100092436,364.87,22.16,392.91,24.51,0.7391320128189522,854,11376,474.0,121344,3883008
2.0828192,-0.010074854996055364,11.687571,0.5911950463056564,0.3965241935636316,366.74,22.72,385.35,23.93,0.6629234097725263,853,11400,475.0,121600,3891200
2.081618,-0.010592286619357764,12.482193,0.5132543295621872,0.39670465602761223,361.53,22.21,389.16,23.96,0.6361152000268369,853,11424,476.0,121856,3899392
2.0607324,-0.010652268510311843,12.349537,0.5197110512852668,0.39605498420340673,378.45,22.77,378.81,22.57,0.7571608071034932,854,11448,477.0,122112,3907584
2.0483356,-0.011127919079735876,12.565221,0.5078203642368316,0.39576247334480286,378.93,22.54,372.64,22.47,0.7177831807143413,844,11472,478.0,122368,3915776
2.019071,-0.011593062849715351,12.575045,0.5851183503866195,0.39652656852489426,373.62,21.38,359.35,21.93,0.6120474269348994,849,11496,479.0,122624,3923968
2.040224,-0.012931559770368039,12.444907,0.5745434162020683,0.39641293688189416,377.12,21.78,357.42,21.8,0.6757664748242087,854,11520,480.0,122880,3932160
2.0195067,-0.013237311984412373,12.750376,0.5047833447158336,0.39702677442913964,386.35,23.44,360.47,22.05,0.844460280477728,851,11544,481.0,123136,3940352
2.020334,-0.01391042213421315,12.692554,0.5393815626204014,0.39728726996552377,384.11,23.89,354.45,20.85,0.7137929904611084,854,11568,482.0,123392,3948544
2.0581474,-0.014648288735188544,12.298526,0.45728077813982965,0.397667720913887,383.7,24.38,361.87,21.0,0.720953066821167,853,11592,483.0,123648,3956736
2.0365264,-0.013432157854549587,12.774242,0.3839614747464657,0.39819693334755446,396.58,25.58,360.66,20.8,0.7771682187962521,853,11616,484.0,123904,3964928
2.0785565,-0.014562809220515192,12.48542,0.4327955438196659,0.3991138126168932,395.12,25.39,363.06,21.02,0.7525289305691151,853,11640,485.0,124160,3973120
2.1059985,-0.014021240826696157,12.259896,0.3770908349752426,0.39882353019146694,393.08,25.15,374.0,21.96,0.7507201755172354,842,11664,486.0,124416,3981312
2.00787,-0.015406021941453218,13.043327,0.3202106554806232,0.400155594128938,401.82,25.63,381.15,23.19,0.8204417521528143,851,11688,487.0,124672,3989504
2.0396483,-0.013331918995827436,12.381481,0.3853731743991375,0.40219414819564137,402.03,24.96,386.63,23.82,0.7103021103369843,852,11712,488.0,124928,3997696
2.0399814,-0.013227021782658993,12.608574,0.388563587218523,0.40380372000592096,396.85,24.43,388.91,22.69,0.7699687663933832,852,11736,489.0,125184,4005888
2.0987964,-0.01145152673823759,12.162338,0.43001382425427437,0.40335910359308835,394.1,24.51,378.14,21.87,0.7161253743468555,854,11760,490.0,125440,4014080
2.10885,-0.011788418635260313,11.5851345,0.4405965556204319,0.4031454700799215,396.46,25.14,378.47,22.26,0.7700767817880941,854,11784,491.0,125696,4022272
2.0969346,-0.01374095846666023,12.342395,0.38860508501529695,0.40378952256980394,392.12,24.84,389.01,23.05,0.7725707906331123,852,11808,492.0,125952,4030464
2.1021538,-0.01493832579581067,11.845656,0.398914375603199,0.40247552274238496,390.77,24.48,387.93,23.22,0.6768442004113504,855,11832,493.0,126208,4038656
2.0340464,-0.016426322667393835,12.104006,0.4041248235106468,0.40282595210841726,385.45,24.34,385.54,24.51,0.7551396445442645,846,11856,494.0,126464,4046848
2.0875468,-0.015478113871067763,12.022162,0.4339101791381836,0.40438796757232576,385.32,23.36,396.69,25.3,0.7518491515308479,854,11880,495.0,126720,4055040
2.0966682,-0.013692325772717595,12.096845,0.4779100050032139,0.4069999805873349,379.63,22.7,390.1,24.33,0.745491016863572,852,11904,496.0,126976,4063232
2.124897,-0.013278153301216662,12.620939,0.49735034435987474,0.4090607696700664,381.69,23.05,380.73,23.13,0.6424263919943289,852,11928,497.0,127232,4071424
2.0964713,-0.013207912868820131,11.923595,0.544600875377655,0.4077157697507313,373.95,22.48,374.54,21.83,0.6599599336995069,855,11952,498.0,127488,4079616
2.1015942,-0.014172944067977368,12.145224,0.5517366498708725,0.408942598849535,369.03,22.01,371.21,20.26,0.6999366184835667,853,11976,499.0,127744,4087808
2.0717192,-0.012159139476716518,11.97615,0.5649544066190719,0.40959388354704496,377.05,22.04,361.09,19.33,0.7313843027971318,851,12000,500.0,128000,4096000
2.10282,-0.012057923409156502,12.048323,0.49871850326657297,0.40997230137387913,376.79,22.09,363.21,20.22,0.8190745314085823,841,12024,501.0,128256,4104192
2.0766585,-0.012411887287162244,12.098471,0.46295642539858817,0.41053092515184764,370.7,21.28,367.95,20.67,0.7626063741449676,853,12048,502.0,128512,4112384
2.077134,-0.012911213543266058,11.6609,0.3982014875113964,0.41252342824425015,384.02,22.87,370.88,21.12,0.7836832911447307,853,12072,503.0,128768,4120576
2.009369,-0.013791895848698913,12.792508,0.4027978877723217,0.4155128293094181,382.7,23.22,372.68,21.13,0.635535853318554,853,12096,504.0,129024,4128768
2.0496325,-0.013429061961360275,12.956472,0.42110913783311843,0.4166183411365464,390.47,24.45,375.05,21.4,0.814100675835006,853,12120,505.0,129280,4136960
2.0240872,-0.012743601696565748,12.532923,0.44164176523685456,0.4169755460960524,385.51,23.46,382.61,21.65,0.7810432466106285,853,12144,506.0,129536,4145152
2.0354345,-0.013118195398710668,12.673985,0.4949034973978996,0.41697147240241367,379.63,22.78,386.03,22.46,0.7512013518369155,853,12168,507.0,129792,4153344
2.0261233,-0.01342829757835716,12.558359,0.5294034057855606,0.4173600004897231,370.68,22.19,369.71,22.3,0.7668792981093036,854,12192,508.0,130048,4161536
2.0589452,-0.014252084931358695,12.629304,0.577146118581295,0.4174836265544097,373.51,21.83,360.04,20.74,0.7413113764261677,846,12216,509.0,130304,4169728
2.0657158,-0.014477073908783495,13.048498,0.5834926027059555,0.4200493806884402,376.59,22.24,364.29,20.44,0.738749551957212,854,12240,510.0,130560,4177920
2.093361,-0.014665846223942935,13.042373,0.6258577740192414,0.42259515307488893,372.44,21.71,358.06,19.7,0.6650926407122513,853,12264,511.0,130816,4186112
2.0716805,-0.014701190898194908,12.323206,0.5846284800767898,0.4242620246396178,381.73,22.64,367.13,19.49,0.7132793873995442,852,12288,512.0,131072,4194304
2.0823076,-0.014703696430660784,12.633908,0.5376511818170547,0.42522872310309184,385.05,22.34,374.49,20.73,0.779708940851211,853,12312,513.0,131328,4202496
2.1365817,-0.013760433816350996,12.317332,0.5031825324892998,0.42508248931595255,390.77,22.69,382.35,21.78,0.8170790071225651,854,12336,514.0,131584,4210688
2.0931768,-0.013250949424691499,13.070469,0.44936716347932815,0.4248193662081446,393.5,22.92,384.35,23.56,0.7345492545707419,856,12360,515.0,131840,4218880
2.0416842,-0.012433709753677248,13.201219,0.43640303522348406,0.4251187053464708,399.31,23.77,388.02,24.48,0.8091032810813921,852,12384,516.0,132096,4227072
2.0915208,-0.013824771996587515,13.151365,0.5296006858348846,0.42408821643108413,396.49,22.97,393.24,25.06,0.7178260924525377,847,12408,517.0,132352,4235264
2.1002533,-0.013388996166177093,12.960436,0.4951954285800457,0.42382520100190524,399.32,23.62,386.3,24.4,0.8662847009269796,852,12432,518.0,132608,4243456
2.0725517,-0.014296603105030954,12.648693,0.4942972315847874,0.42426086873525665,400.15,24.1,382.5,23.61,0.8047445371112478,851,12456,519.0,132864,4251648
